account_external_id,recency_days,frequency,monetary_total,monetary_avg,monetary_max,monetary_std,avg_discount_pct,avg_quantity,return_rate,category_diversity,spend_2022,spend_2023,spend_2024,spend_trend_2y,spend_trend_1y,login_count_30d,login_count_90d,email_open_rate,app_usage_score,support_tickets,days_since_login,age,tenure_days,loyalty_tier_enc,is_cz,campaign_opt_in,channel_Mobile App,channel_Store,channel_Web,clv_2025,loyalty_tier_label
ACC-00552,7,4,25018.69,6254.6725,9496.16,2852.757409611211,2.5,1.5,0.0,3,0.0,0.0,25018.69,25018.69,25018.69,6,28,0.58,55.7,1,39,36,109,3,1,1,1,0,0,133084.02000000002,Gold
ACC-00553,1038,1,1834.48,1834.48,1834.48,0.0,0.0,1.0,0.0,1,1834.48,0.0,0.0,-0.9994551833852725,0.0,0,11,0.25,19.7,5,59,38,1451,1,1,1,0,0,1,0.0,Bronze
ACC-00554,770,7,25473.0,3639.0,9366.44,2862.8748490517946,7.857142857142857,1.1428571428571428,0.0,5,25473.0,0.0,0.0,-0.999960744288294,0.0,6,17,0.48,60.0,3,33,58,1166,2,0,1,0,0,1,0.0,Silver
ACC-00555,22,5,35397.34,7079.467999999999,21673.96,8292.130756742805,7.0,1.2,0.0,4,0.0,0.0,35397.34,35397.34,35397.34,6,13,0.24,47.2,5,54,43,279,1,0,0,1,0,0,0.0,Bronze
ACC-00556,170,1,7644.94,7644.94,7644.94,0.0,5.0,2.0,0.0,1,0.0,0.0,7644.94,7644.94,7644.94,2,12,0.1,29.1,0,16,23,180,1,1,0,0,0,0,10064.3,Bronze
ACC-00557,564,8,26694.25,3336.78125,10568.9,3572.5796480152126,5.625,1.125,0.2,5,12337.689999999999,14356.56,0.0,-0.9999189541191164,-0.99993035028236,13,35,0.44,50.7,0,24,35,1200,2,1,1,0,0,1,0.0,Silver
ACC-00558,1042,1,1296.62,1296.62,1296.62,0.0,0.0,1.0,0.0,1,1296.62,0.0,0.0,-0.9992293583637737,0.0,5,24,0.27,30.1,5,73,34,1387,2,1,1,0,1,0,0.0,Silver
ACC-00559,1062,1,1892.27,1892.27,1892.27,0.0,10.0,1.0,0.0,1,1892.27,0.0,0.0,-0.999471813317699,0.0,1,9,0.19,12.9,1,13,36,1435,1,1,0,0,1,0,0.0,Bronze
ACC-00560,132,3,10310.630000000001,3436.876666666667,7149.5,3444.172413894713,6.666666666666667,1.3333333333333333,0.0,2,0.0,0.0,10310.630000000001,10310.630000000001,10310.630000000001,6,29,0.53,64.1,3,76,26,327,1,1,1,0,0,1,21038.920000000002,Bronze
ACC-00561,346,22,153760.09,6989.095,27692.88,6167.3259232034015,3.8636363636363638,1.4090909090909092,0.043478260869565216,6,69555.99,77106.74,7097.360000000001,-0.8979490055564509,-0.9079423155185199,17,44,0.66,74.8,1,81,45,1144,3,1,1,0,1,0,0.0,Gold
ACC-00562,37,3,8638.54,2879.513333333334,5123.0,2068.6386215415523,6.666666666666667,1.6666666666666667,0.0,2,0.0,0.0,8638.54,8638.54,8638.54,7,13,0.22,20.9,0,78,26,78,2,1,1,0,1,0,11428.03,Silver
ACC-00563,347,8,74937.14,9367.1425,26664.06,9019.190684794206,3.75,1.625,0.0,3,23772.32,50129.770000000004,1035.05,-0.9564196334378202,-0.9793330523349232,13,39,0.4,41.4,0,86,35,1124,2,1,1,0,0,1,0.0,Silver
ACC-00564,314,11,68166.68000000001,6196.97090909091,16216.36,4634.380111478674,2.727272727272727,1.5454545454545454,0.08333333333333333,6,4690.22,50159.45,13317.01,1.8389224977724346,-0.7344918157632158,12,39,0.39,50.2,3,63,23,928,2,1,1,0,0,1,0.0,Silver
ACC-00565,1,17,150710.4,8865.317647058822,37877.55,10021.313337145815,1.1764705882352942,1.6470588235294117,0.0,5,0.0,34196.38,116514.02,116514.02,2.407132944102736,20,54,0.64,78.1,2,33,26,705,3,1,1,1,0,0,41499.19,Gold
ACC-00566,874,3,10425.95,3475.316666666667,6898.35,2981.496753517155,10.0,1.0,0.0,2,10425.95,0.0,0.0,-0.9999040946777341,0.0,3,11,0.24,45.7,4,82,18,1254,2,1,0,0,0,1,0.0,Silver
ACC-00567,53,5,33213.06,6642.611999999999,10432.5,3579.232077718627,2.0,1.8,0.0,3,0.0,16518.61,16694.45,16694.45,0.010644319085014727,0,10,0.11,48.6,4,16,49,535,2,1,0,0,0,1,0.0,Silver
ACC-00568,978,2,632.0699999999999,316.03499999999997,362.98,66.390255685605,10.0,1.0,0.0,2,632.0699999999999,0.0,0.0,-0.9984203958488003,0.0,1,12,0.15,25.5,2,88,18,1099,1,0,0,0,0,0,0.0,Bronze
ACC-00569,509,8,40738.619999999995,5092.327499999999,8809.4,2894.8461348785754,2.5,1.375,0.0,5,21660.190000000002,19078.43,0.0,-0.9999538344846244,-0.9999475875327513,12,31,0.26,47.6,2,12,23,1165,1,1,0,0,0,0,0.0,Bronze
ACC-00570,73,1,2381.91,2381.91,2381.91,0.0,0.0,1.0,0.0,1,0.0,0.0,2381.91,2381.91,2381.91,4,9,0.08,15.2,3,46,28,80,1,1,1,0,0,1,0.0,Bronze
ACC-00571,208,2,12613.83,6306.915,7435.32,1595.805654849612,2.5,1.0,0.0,2,7435.32,0.0,5178.51,-0.30348478817479607,5178.51,0,18,0.08,29.0,2,11,34,1099,1,1,0,1,0,0,2717.99,Bronze
ACC-00572,41,9,70915.68000000001,7879.52,51703.9,16480.923509753637,3.888888888888889,1.4444444444444444,0.1,4,0.0,58988.64,11927.04,11927.04,-0.7977943245627537,9,28,0.24,55.0,3,40,36,655,1,1,1,0,0,0,2612.17,Bronze
ACC-00573,697,3,1189.33,396.4433333333333,926.6,459.1391064082141,3.3333333333333335,1.0,0.25,2,1054.94,134.39,0.0,-0.9990529764948766,-0.992613930127779,2,21,0.03,35.4,2,107,30,1056,1,1,0,0,1,0,0.0,Bronze
ACC-00574,13,13,123746.44,9518.956923076923,33620.68,9382.593541964987,2.3076923076923075,1.7692307692307692,0.0,6,0.0,9945.76,113800.68,113800.68,10.441080311578846,18,55,0.84,75.6,0,12,47,422,3,0,1,1,0,0,52719.49,Gold
ACC-00575,306,8,63722.090000000004,7965.2612500000005,13425.82,4858.988589065593,1.875,1.25,0.0,4,0.0,48366.100000000006,15355.99,15355.99,-0.6824909907767884,8,19,0.28,59.7,2,53,52,757,2,0,0,0,0,0,0.0,Silver
ACC-00576,19,6,81820.05,13636.675000000001,31926.85,11503.537846417075,1.6666666666666667,1.8333333333333333,0.0,3,0.0,0.0,81820.05,81820.05,81820.05,12,22,0.52,62.6,4,33,39,291,2,1,1,1,0,0,24353.7,Silver
ACC-00577,9,1,20129.67,20129.67,20129.67,0.0,0.0,1.0,0.0,1,0.0,0.0,20129.67,20129.67,20129.67,0,12,0.28,15.0,2,27,52,91,3,1,1,1,0,0,17930.2,Gold
ACC-00578,821,2,6999.08,3499.54,5539.26,2884.5996874436496,7.5,2.0,0.0,1,6999.08,0.0,0.0,-0.9998571444897772,0.0,5,21,0.02,37.3,5,53,29,1432,1,1,0,1,0,0,0.0,Bronze
ACC-00579,182,5,9384.47,1876.8939999999998,5123.42,1978.885750335274,6.0,1.4,0.0,4,298.6,8740.49,345.38,0.1561415220293724,-0.9603751763143356,5,18,0.23,41.3,4,56,27,1256,2,1,0,0,1,0,699.05,Silver
ACC-00580,562,2,5703.43,2851.715,2957.32,149.34802325441072,5.0,1.0,0.0,2,0.0,5703.43,0.0,0.0,-0.9998246976472671,0,10,0.23,31.8,6,52,30,634,1,1,0,0,0,1,0.0,Bronze
ACC-00581,647,2,10002.47,5001.235,8129.2,4423.610525628358,0.0,1.0,0.0,2,8129.2,1873.27,0.0,-0.9998770017957738,-0.9994664589413478,1,19,0.07,46.4,1,85,33,1299,1,1,0,0,1,0,0.0,Bronze
ACC-00582,1029,1,1679.13,1679.13,1679.13,0.0,5.0,1.0,0.0,1,1679.13,0.0,0.0,-0.9994048079612887,0.0,0,8,0.28,11.3,2,110,47,1097,1,1,1,0,0,0,0.0,Bronze
ACC-00583,108,6,19461.77,3243.6283333333336,11443.66,4123.430601702503,2.5,1.1666666666666667,0.0,5,0.0,1862.19,17599.58,17599.58,8.446476204788562,10,36,0.56,48.0,4,42,24,457,2,0,0,0,0,0,15242.54,Silver
ACC-00584,126,3,11995.4,3998.4666666666667,9204.18,4525.2998501462125,6.666666666666667,1.3333333333333333,0.25,3,0.0,9204.18,2791.2200000000003,2791.2200000000003,-0.6966686148451198,0,8,0.01,25.9,0,83,18,669,1,1,0,0,0,0,0.0,Bronze
ACC-00585,176,2,4632.01,2316.005,2593.73,392.76246161006793,0.0,1.0,0.0,2,0.0,0.0,4632.01,4632.01,4632.01,11,36,0.51,55.6,1,75,32,378,3,1,0,0,0,1,40800.44,Gold
ACC-00586,143,5,19597.93,3919.5860000000002,10267.88,3760.3453435529022,9.0,1.2,0.0,4,11875.48,4651.84,3070.61,-0.74137033868621,-0.3398419030097747,2,12,0.01,40.8,5,104,36,1392,1,1,1,0,0,0,0.0,Bronze
ACC-00587,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6,20,0.31,40.5,4,24,31,1,3,1,0,1,0,0,83961.54000000001,Gold
ACC-00588,171,5,29013.77,5802.754,13851.51,4724.477047830796,2.0,1.8,0.16666666666666666,5,0.0,9484.779999999999,19528.989999999998,19528.989999999998,1.0588702246942265,5,21,0.34,51.2,2,116,37,588,3,1,1,0,0,0,2798.13,Gold
ACC-00589,6,15,95777.14,6385.142666666667,34456.38,8638.754256175618,3.0,1.8,0.0,5,0.0,32778.84,62998.3,62998.3,0.9218916260726108,13,35,0.89,95.4,0,31,35,767,1,1,1,0,0,1,54990.3,Bronze
ACC-00590,53,2,4608.36,2304.18,4134.29,2588.1663826346253,0.0,1.0,0.0,2,0.0,0.0,4608.36,4608.36,4608.36,12,22,0.44,48.7,4,85,43,172,2,1,1,0,0,1,57914.84,Silver
ACC-00591,949,3,22949.03,7649.676666666666,15497.85,6911.870927537156,10.0,1.3333333333333333,0.0,2,22949.03,0.0,0.0,-0.9999564270722087,0.0,2,10,0.27,38.4,4,97,29,1100,1,1,1,0,0,1,0.0,Bronze
ACC-00592,209,2,15082.48,7541.24,12196.94,6584.154082340419,10.0,1.5,0.0,1,0.0,12196.94,2885.54,2885.54,-0.7633584031402024,1,17,0.14,12.4,3,89,18,638,2,0,1,0,1,0,2913.08,Silver
ACC-00593,608,9,19788.199999999997,2198.6888888888884,4923.93,1334.8670792109272,5.0,1.1111111111111112,0.0,5,17104.96,2683.24,0.0,-0.9999415408430746,-0.9996274550710815,8,25,0.58,63.6,3,49,50,1149,2,0,1,0,1,0,0.0,Silver
ACC-00594,152,6,29842.31,4973.718333333333,13774.26,5275.183323928815,0.8333333333333334,1.8333333333333333,0.14285714285714285,4,0.0,26597.230000000003,3245.08,3245.08,-0.877958796506384,10,28,0.28,61.8,1,56,40,583,2,1,1,0,1,0,63381.299999999996,Silver
ACC-00595,33,26,242424.12,9324.004615384616,49311.93,11789.536449792835,1.9230769230769231,1.7307692307692308,0.0,6,56822.96,15635.050000000001,169966.11,1.9911169513705134,9.870207629164653,19,55,0.73,74.4,0,71,38,1412,3,1,1,0,0,1,32362.199999999997,Gold
ACC-00596,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7,15,0.12,37.0,2,64,45,17,1,1,0,0,1,0,388.38,Bronze
ACC-00597,556,18,94476.35,5248.686111111111,14856.64,3978.5796430327464,1.9444444444444444,1.4444444444444444,0.05263157894736842,6,66572.97,27903.38,0.0,-0.9999849791142094,-0.9999641633320647,26,50,0.87,78.7,0,46,42,1113,3,0,0,0,0,1,0.0,Gold
ACC-00598,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6,19,0.21,37.6,1,4,43,16,2,1,1,0,0,1,14798.100000000002,Silver
ACC-00599,159,3,14794.55,4931.516666666666,12557.32,6609.378704706921,11.666666666666666,1.3333333333333333,0.25,3,0.0,13939.05,855.5,855.5,-0.9385583265483266,8,37,0.29,41.3,0,49,27,405,1,1,1,0,1,0,15237.16,Bronze
ACC-00600,791,3,3477.35,1159.1166666666666,1823.63,783.530644284787,3.3333333333333335,1.0,0.0,3,3477.35,0.0,0.0,-0.9997125073669987,0.0,5,20,0.23,24.2,1,20,47,1230,1,1,0,1,0,0,0.0,Bronze
ACC-00601,349,2,12036.3,6018.15,10837.47,6815.547705415904,2.5,1.0,0.0,2,0.0,10837.47,1198.83,1198.83,-0.8892989508666813,5,14,0.19,47.1,5,81,31,465,1,1,0,0,0,0,4610.299999999999,Bronze
ACC-00602,192,12,56059.1,4671.591666666666,11152.47,3402.913062549453,4.166666666666667,1.5,0.0,6,24068.92,22058.58,9931.6,-0.5873438715209689,-0.5497375743327843,14,37,0.37,41.3,4,7,37,1144,1,1,1,0,0,1,3831.82,Bronze
ACC-00603,308,4,14272.5,3568.125,10482.33,4753.867618529149,5.0,1.75,0.0,2,586.51,303.97,13382.02,21.77922077922078,42.88307046594747,3,20,0.01,43.7,2,76,18,822,1,0,0,0,0,1,325.07,Bronze
ACC-00604,52,24,181635.91999999998,7568.163333333333,32137.56,7366.159665353723,2.0833333333333335,1.7083333333333333,0.04,6,35920.55,97087.51000000001,48627.86,0.3537517172839144,-0.49912857865467297,27,47,0.66,89.8,0,15,35,1092,1,1,1,1,0,0,11554.33,Bronze
ACC-00605,800,5,15279.080000000002,3055.8160000000003,8630.78,3230.678347070473,7.0,1.4,0.16666666666666666,3,15279.080000000002,0.0,0.0,-0.9999345553164644,0.0,8,20,0.4,52.2,2,89,30,936,2,0,1,0,0,0,0.0,Silver
ACC-00606,570,16,161053.94,10065.87125,43161.57,11163.06249461552,3.75,2.0,0.0,6,65079.07000000001,95974.87,0.0,-0.9999846343127781,-0.9999895807144025,21,41,0.68,97.6,2,54,33,941,2,1,0,0,0,0,0.0,Silver
ACC-00607,901,2,5223.08,2611.54,4133.28,2152.065346405633,10.0,1.5,0.0,2,5223.08,0.0,0.0,-0.9998085787353945,0.0,5,15,0.0,10.6,3,114,18,1377,1,1,1,0,0,0,0.0,Bronze
ACC-00608,39,2,2582.42,1291.21,1349.09,81.85468099015482,2.5,2.0,0.0,2,0.0,0.0,2582.42,2582.42,2582.42,4,19,0.11,37.9,2,116,38,190,2,1,1,1,0,0,15069.369999999999,Silver
ACC-00609,333,2,8847.31,4423.655,8713.5,6066.756979478409,15.0,1.5,0.3333333333333333,2,0.0,133.81,8713.5,8713.5,63.642830650545214,7,13,0.29,25.7,1,7,19,424,1,1,1,0,0,0,4790.25,Bronze
ACC-00610,326,6,26344.77,4390.795,11361.87,3841.09019666943,4.166666666666667,1.1666666666666667,0.14285714285714285,5,2837.02,15416.95,8090.8,1.8512131697451042,-0.47517017502326836,8,32,0.29,53.7,0,58,25,962,1,1,1,1,0,0,30634.39,Bronze
ACC-00611,9,18,120789.36,6710.52,23555.7,6331.9548258774685,1.6666666666666667,1.5555555555555556,0.0,5,3568.7,76999.35,40221.31,10.267700366977618,-0.47763471205001024,29,62,0.81,95.7,0,36,27,935,2,1,1,0,1,0,0.0,Silver
ACC-00612,458,15,102369.78,6824.652,22355.4,6800.481468902668,1.3333333333333333,1.5333333333333334,0.0,6,36463.4,65906.38,0.0,-0.9999725759919263,-0.9999848271923417,14,27,0.34,67.8,1,42,46,1409,2,0,1,0,0,1,0.0,Silver
ACC-00613,370,13,88483.57,6806.428461538462,20686.68,5697.421333081084,4.615384615384615,1.3846153846153846,0.0,5,38349.340000000004,50134.23,0.0,-0.9999739246118808,-0.9999800539460973,9,28,0.33,65.4,2,21,29,865,1,0,0,1,0,0,0.0,Bronze
ACC-00614,955,1,1091.44,1091.44,1091.44,0.0,5.0,1.0,0.0,1,1091.44,0.0,0.0,-0.9990846179195196,0.0,4,19,0.01,29.2,4,44,34,977,1,1,0,0,1,0,0.0,Bronze
ACC-00615,67,1,1920.41,1920.41,1920.41,0.0,15.0,1.0,0.0,1,0.0,0.0,1920.41,1920.41,1920.41,1,9,0.09,25.9,2,33,47,91,2,1,1,0,0,0,17679.690000000002,Silver
ACC-00616,228,3,12880.52,4293.506666666667,6318.16,3409.212504763136,1.6666666666666667,2.0,0.0,1,357.43,6318.16,6204.93,16.31420361018888,-0.017918520816057763,2,7,0.01,40.4,0,66,31,901,3,1,1,0,0,0,8350.58,Gold
ACC-00617,845,1,1258.64,1258.64,1258.64,0.0,0.0,1.0,0.0,1,1258.64,0.0,0.0,-0.9992061223841733,0.0,3,11,0.23,46.7,0,102,50,879,1,0,0,0,1,0,0.0,Bronze
ACC-00618,280,1,3247.0,3247.0,3247.0,0.0,15.0,1.0,0.0,1,0.0,0.0,3247.0,3247.0,3247.0,2,16,0.11,41.5,3,92,32,302,1,1,1,0,0,0,6049.0,Bronze
ACC-00619,70,2,11594.04,5797.02,8566.42,3916.52303963605,0.0,1.5,0.0,2,0.0,0.0,11594.04,11594.04,11594.04,8,35,0.46,47.2,1,25,41,132,1,1,1,0,0,1,53867.23,Bronze
ACC-00620,59,1,9004.97,9004.97,9004.97,0.0,5.0,3.0,0.0,1,0.0,0.0,9004.97,9004.97,9004.97,4,12,0.03,30.2,2,40,36,65,1,1,1,0,1,0,0.0,Bronze
ACC-00621,25,19,129764.38,6829.704210526316,15899.46,3740.4502593617076,0.7894736842105263,1.5789473684210527,0.0,6,7746.08,77548.7,44469.6,4.7403047341708096,-0.4265535521091635,18,32,0.51,75.3,1,108,48,840,3,1,1,0,0,0,37142.54,Gold
ACC-00622,0,25,179949.63,7197.9852,21267.0,6132.631330702807,0.0,1.48,0.0,6,60530.42,43939.42,75479.79,0.24696876432107484,0.7177985554075268,18,56,0.67,91.6,2,20,56,1312,2,1,1,1,0,0,0.0,Silver
ACC-00623,92,6,25345.61,4224.268333333333,9286.35,3113.767374955404,4.166666666666667,1.6666666666666667,0.0,4,0.0,0.0,25345.61,25345.61,25345.61,7,28,0.5,48.5,3,70,38,360,2,1,1,0,0,1,7642.1,Silver
ACC-00624,275,1,2660.37,2660.37,2660.37,0.0,10.0,1.0,0.0,1,0.0,0.0,2660.37,2660.37,2660.37,6,17,0.28,45.7,4,77,36,339,1,0,0,0,0,1,303.26,Bronze
ACC-00625,392,6,29834.48,4972.413333333333,10076.0,3233.835580221522,3.3333333333333335,1.6666666666666667,0.0,4,26715.43,3119.05,0.0,-0.99996256984934,-0.9996794923158283,8,27,0.56,56.3,4,92,44,1068,3,1,1,0,1,0,0.0,Gold
ACC-00626,399,5,18783.71,3756.7419999999997,5804.12,1715.0038004097833,3.0,1.0,0.0,4,1882.55,16901.16,0.0,-0.9994690876270872,-0.9999408359641608,7,20,0.09,33.8,5,27,35,821,2,0,1,0,1,0,0.0,Silver
ACC-00627,38,3,9942.51,3314.17,6342.56,2805.2077655852872,6.666666666666667,1.6666666666666667,0.0,2,0.0,0.0,9942.51,9942.51,9942.51,13,26,0.32,66.4,0,66,39,207,1,1,0,1,0,0,53912.86,Bronze
ACC-00628,457,4,12092.49,3023.1225,6559.14,2629.375018749703,6.25,1.75,0.0,2,8770.3,3322.19,0.0,-0.9998859918142122,-0.9996990843135661,6,18,0.25,11.9,3,97,48,962,1,1,0,0,1,0,0.0,Bronze
ACC-00629,233,20,178014.96,8900.748,23200.98,7414.178074761894,3.75,1.7,0.0,6,44763.42,94296.24,38955.3,-0.1297485815743842,-0.5868776222930809,19,32,0.56,96.3,2,52,37,952,1,1,1,0,0,1,0.0,Bronze
ACC-00630,24,1,661.45,661.45,661.45,0.0,10.0,2.0,0.0,1,0.0,0.0,661.45,661.45,661.45,7,15,0.13,11.5,5,52,40,57,1,0,0,0,1,0,1348.54,Bronze
ACC-00631,1003,1,3209.13,3209.13,3209.13,0.0,15.0,1.0,0.0,1,3209.13,0.0,0.0,-0.9996884861360755,0.0,5,18,0.0,26.7,5,69,46,1371,1,0,0,1,0,0,0.0,Bronze
ACC-00632,480,1,2597.7,2597.7,2597.7,0.0,0.0,1.0,0.0,1,0.0,2597.7,0.0,0.0,-0.9996151922114903,4,17,0.29,19.0,5,84,18,504,1,0,1,1,0,0,0.0,Bronze
ACC-00633,106,1,1670.81,1670.81,1670.81,0.0,15.0,1.0,0.0,1,0.0,0.0,1670.81,1670.81,1670.81,8,20,0.55,41.6,3,91,23,195,2,1,1,0,0,1,17814.37,Silver
ACC-00634,499,2,7069.299999999999,3534.6499999999996,4439.78,1280.0471217107593,7.5,1.0,0.0,1,0.0,7069.299999999999,0.0,0.0,-0.9998585632858578,3,13,0.22,35.6,0,68,33,710,1,1,0,0,1,0,0.0,Bronze
ACC-00635,128,10,61149.76,6114.976000000001,19074.72,5463.261204092092,5.5,1.6,0.09090909090909091,5,0.0,40243.1,20906.66,20906.66,-0.4804788776491461,11,38,0.56,64.5,2,50,19,716,2,1,1,0,0,0,0.0,Silver
ACC-00636,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,18,0.11,46.1,5,99,18,55,2,1,1,1,0,0,18060.67,Silver
ACC-00637,292,5,12866.84,2573.368,4660.64,1913.602954068581,9.0,1.0,0.16666666666666666,3,4631.4,5022.6900000000005,3212.75,-0.3062451429064847,-0.36028098867565483,11,36,0.5,51.8,4,71,50,1089,1,1,0,0,0,0,9828.93,Bronze
ACC-00638,12,5,24732.629999999997,4946.526,9666.84,4013.031346398879,4.0,1.0,0.0,4,0.0,3974.55,20758.08,20758.08,4.221687565242545,5,30,0.23,56.3,1,31,44,546,2,0,1,0,1,0,20077.43,Silver
ACC-00639,2,2,1944.04,972.02,1445.43,669.5028425630469,7.5,1.0,0.0,1,0.0,0.0,1944.04,1944.04,1944.04,6,24,0.31,58.9,0,16,37,100,2,1,1,1,0,0,41093.67,Silver
ACC-00640,539,5,28373.309999999998,5674.661999999999,14517.96,5503.469960953725,2.0,1.4,0.0,3,21241.699999999997,7131.61,0.0,-0.9999529250048251,-0.9998597988674552,8,33,0.32,61.4,4,100,38,1157,2,1,1,0,0,0,47629.64,Silver
ACC-00641,260,2,12121.36,6060.68,7255.38,1689.5609429671374,12.5,1.5,0.0,2,0.0,0.0,12121.36,12121.36,12121.36,5,10,0.15,30.4,3,80,43,361,1,0,0,0,0,0,6979.400000000001,Bronze
ACC-00642,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,19,0.25,37.9,6,69,25,9,3,1,0,0,0,0,2358.4900000000002,Gold
ACC-00643,468,1,350.85,350.85,350.85,0.0,5.0,1.0,0.0,1,0.0,350.85,0.0,0.0,-0.9971578797783146,0,19,0.21,39.2,5,56,41,492,1,0,0,0,0,0,0.0,Bronze
ACC-00644,93,14,74007.91,5286.279285714286,12769.4,4161.989861467828,1.4285714285714286,1.2857142857142858,0.0,5,0.0,43210.479999999996,30797.43,30797.43,-0.28726278294564306,5,16,0.52,45.9,4,69,40,752,3,0,1,0,0,0,0.0,Gold
ACC-00645,709,4,11405.310000000001,2851.3275000000003,4168.52,1388.6956575476381,5.0,1.0,0.2,4,7236.790000000001,4168.52,0.0,-0.9998618362787536,-0.9997601642395287,5,13,0.29,44.3,6,48,36,1054,2,1,1,0,0,0,0.0,Silver
ACC-00646,14,5,34227.64,6845.528,16095.92,7873.614949047864,5.0,1.2,0.16666666666666666,3,14621.09,458.46000000000004,19148.09,0.3096000640127369,40.6773821442563,11,21,0.32,54.5,3,31,31,1070,2,1,1,1,0,0,29385.56,Silver
ACC-00647,412,5,13359.380000000001,2671.876,4337.3,1471.226465344476,10.0,1.4,0.0,4,7405.89,5953.49,0.0,-0.9998649905695913,-0.9998320595046764,7,15,0.12,11.0,3,34,43,1101,2,1,1,0,1,0,0.0,Silver
ACC-00648,768,1,1083.92,1083.92,1083.92,0.0,0.0,1.0,0.6666666666666666,1,1083.92,0.0,0.0,-0.9990782730523909,0.0,7,25,0.21,48.8,4,118,24,826,1,1,0,0,1,0,0.0,Bronze
ACC-00649,146,6,24361.41,4060.235,9411.73,3497.293110505609,6.666666666666667,1.6666666666666667,0.0,4,0.0,11585.57,12775.84,12775.84,0.10272841746953588,8,36,0.48,56.0,2,116,44,517,1,1,1,1,0,0,0.0,Bronze
ACC-00650,631,5,36049.69,7209.938,15688.41,5370.466215550565,3.0,2.2,0.16666666666666666,4,29362.2,6687.49,0.0,-0.999965943766347,-0.9998504894228742,5,19,0.49,65.9,4,111,35,1432,1,1,1,0,0,1,0.0,Bronze
ACC-00651,154,4,39805.22,9951.305,17883.71,7920.250272605027,3.75,1.25,0.0,3,0.0,0.0,39805.22,39805.22,39805.22,7,35,0.36,44.0,1,88,37,320,1,0,1,0,0,0,20992.03,Bronze
ACC-00652,354,9,45156.47,5017.385555555556,15590.18,4378.662396646124,2.2222222222222223,1.2222222222222223,0.0,4,4890.03,34816.42,5450.02,0.1144932662445335,-0.8434398642978141,8,21,0.45,49.5,2,56,33,892,2,0,1,0,0,0,0.0,Silver
ACC-00653,90,3,16304.350000000002,5434.783333333334,10968.2,4831.409163115181,8.333333333333334,1.3333333333333333,0.0,3,0.0,0.0,16304.350000000002,16304.350000000002,16304.350000000002,9,26,0.3,58.7,2,113,47,410,2,1,0,0,0,1,7258.69,Silver
ACC-00654,7,2,10524.41,5262.205,8029.72,3913.8572470709764,0.0,1.0,0.0,2,0.0,0.0,10524.41,10524.41,10524.41,7,18,0.27,10.5,3,96,44,189,3,0,1,0,0,0,7158.42,Gold
ACC-00655,688,6,14451.33,2408.555,4802.84,1759.1748539329456,1.6666666666666667,1.1666666666666667,0.14285714285714285,2,832.0899999999999,13619.24,0.0,-0.9987996494976533,-0.9999265798546868,5,26,0.32,49.2,2,11,31,1061,2,0,0,0,0,1,0.0,Silver
ACC-00656,36,11,77543.54,7049.412727272726,32397.89,9014.313328269758,2.727272727272727,1.4545454545454546,0.0,6,0.0,30997.25,46546.29,46546.29,0.501610252191656,26,41,0.63,92.0,1,68,47,620,2,1,1,0,0,0,165413.41,Silver
ACC-00657,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,17,0.24,21.4,0,18,46,86,1,1,1,1,0,0,18200.0,Bronze
ACC-00658,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,14,0.02,18.2,6,67,22,51,1,1,0,1,0,0,4730.21,Bronze
ACC-00659,370,3,9824.65,3274.883333333333,5122.31,1660.7133164496918,1.6666666666666667,1.0,0.25,3,7918.710000000001,1905.94,0.0,-0.9998737327503153,-0.9994755996517982,0,17,0.24,39.3,6,13,25,988,1,1,1,0,0,1,0.0,Bronze
ACC-00660,217,6,40124.97,6687.495,12381.56,3214.9263119937914,7.5,1.6666666666666667,0.0,3,0.0,36695.880000000005,3429.09,3429.09,-0.9065291109216915,11,39,0.51,58.0,3,28,24,628,2,1,1,0,0,1,0.0,Silver
ACC-00661,787,6,22513.18,3752.1966666666667,11805.19,3976.1166230967956,0.8333333333333334,1.1666666666666667,0.0,3,22513.18,0.0,0.0,-0.9999555835477908,0.0,12,39,0.58,67.4,1,61,29,1223,1,0,1,0,0,0,0.0,Bronze
ACC-00662,101,6,33943.56,5657.259999999999,15171.16,7141.506721814381,4.166666666666667,1.3333333333333333,0.0,4,0.0,0.0,33943.56,33943.56,33943.56,14,40,0.24,56.4,3,61,32,273,2,1,1,0,0,0,41697.48,Silver
ACC-00663,583,6,16273.77,2712.295,4030.51,1303.1191180356461,11.666666666666666,1.3333333333333333,0.0,4,11892.25,4381.52,0.0,-0.9999159186933765,-0.9997718207789126,13,27,0.28,57.5,0,90,20,1062,1,0,0,0,1,0,0.0,Bronze
