order_external_id,account_external_id,order_date,product_external_id,quantity,unit_price,discount_used,discount_pct,order_value,product_category,sales_channel,order_status
ORD-004712,ACC-00561,2023-01-26,PROD-0023,1,3658.67,False,0,3658.67,Home,Store,Completed
ORD-004713,ACC-00561,2023-03-09,PROD-0013,2,7358.93,False,0,14717.86,Home,Store,Completed
ORD-004714,ACC-00561,2023-04-16,PROD-0048,2,2899.86,False,0,5799.72,Sports,Store,Completed
ORD-004715,ACC-00561,2023-04-23,PROD-0018,1,3441.81,True,10,3097.63,Home,Store,Completed
ORD-004716,ACC-00561,2023-05-13,PROD-0013,1,9697.04,True,10,8727.34,Home,Store,Completed
ORD-004717,ACC-00561,2023-05-27,PROD-0033,2,2576.36,True,10,4637.45,Fashion,Store,Completed
ORD-004718,ACC-00561,2023-07-06,PROD-0050,2,653.86,False,0,1307.72,Beauty,Store,Completed
ORD-004719,ACC-00561,2023-07-16,PROD-0031,2,4094.49,False,0,8188.98,Fashion,Store,Completed
ORD-004720,ACC-00561,2023-08-09,PROD-0034,1,4418.31,False,0,4418.31,Fashion,Store,Completed
ORD-004721,ACC-00561,2023-10-19,PROD-0054,1,2471.45,False,0,2471.45,Beauty,Store,Completed
ORD-004722,ACC-00561,2023-10-26,PROD-0049,1,2260.71,False,0,2260.71,Beauty,Store,Completed
ORD-004723,ACC-00561,2023-11-17,PROD-0005,1,6705.11,True,10,6034.6,Electronics,Store,Completed
ORD-004724,ACC-00561,2024-01-13,PROD-0016,2,1932.96,False,0,3865.92,Home,Store,Completed
ORD-004725,ACC-00561,2024-01-20,PROD-0044,1,3590.49,True,10,3231.44,Sports,Store,Completed
ORD-004726,ACC-00562,2024-11-10,PROD-0029,2,551.37,True,5,1047.6,Fashion,Store,Completed
ORD-004727,ACC-00562,2024-11-17,PROD-0040,2,3013.53,True,15,5123.0,Sports,Store,Completed
ORD-004728,ACC-00562,2024-11-24,PROD-0048,1,2467.94,False,0,2467.94,Sports,Store,Completed
ORD-004729,ACC-00562,2025-07-07,PROD-0016,1,2062.22,True,5,1959.11,Home,Store,Completed
ORD-004730,ACC-00562,2025-07-22,PROD-0046,2,4983.64,True,5,9468.92,Sports,Store,Completed
ORD-004731,ACC-00563,2022-01-19,PROD-0058,1,1787.57,True,15,1519.43,Beauty,Web,Completed
ORD-004732,ACC-00563,2022-05-18,PROD-0008,1,6259.67,True,10,5633.7,Electronics,Web,Completed
ORD-004733,ACC-00563,2022-11-02,PROD-0067,2,5433.12,False,0,10866.24,Kids,Web,Completed
ORD-004734,ACC-00563,2022-11-25,PROD-0012,1,5752.95,False,0,5752.95,Electronics,Web,Completed
ORD-004735,ACC-00563,2023-03-04,PROD-0068,2,2352.43,False,0,4704.86,Kids,Web,Completed
ORD-004736,ACC-00563,2023-09-13,PROD-0004,3,8888.02,False,0,26664.06,Electronics,Web,Completed
ORD-004737,ACC-00563,2023-11-15,PROD-0004,2,9874.13,True,5,18760.85,Electronics,Web,Completed
ORD-004738,ACC-00563,2024-01-19,PROD-0061,1,1035.05,False,0,1035.05,Kids,Web,Completed
ORD-004739,ACC-00564,2022-06-28,PROD-0051,2,289.55,False,0,579.1,Beauty,Web,Completed
ORD-004740,ACC-00564,2022-12-09,PROD-0031,1,4111.12,False,0,4111.12,Fashion,Web,Completed
ORD-004741,ACC-00564,2023-01-30,PROD-0011,1,11190.33,True,5,10630.81,Electronics,Web,Completed
ORD-004742,ACC-00564,2023-03-15,PROD-0014,2,4264.86,False,0,8529.72,Home,Web,Completed
ORD-004743,ACC-00564,2023-05-13,PROD-0001,1,3166.96,True,15,2691.92,Electronics,Web,Completed
ORD-004744,ACC-00564,2023-10-25,PROD-0051,1,299.57,False,0,299.57,Beauty,Web,Completed
ORD-004745,ACC-00564,2023-11-08,PROD-0002,1,8423.12,True,10,7580.81,Electronics,Web,Completed
ORD-004746,ACC-00564,2023-11-16,PROD-0034,1,4210.26,False,0,4210.26,Fashion,Web,Completed
ORD-004747,ACC-00564,2023-12-25,PROD-0008,2,8108.18,False,0,16216.36,Electronics,Web,Completed
ORD-004748,ACC-00564,2024-01-11,PROD-0063,2,3276.86,False,0,6553.72,Kids,Web,Completed
ORD-004749,ACC-00564,2024-02-21,PROD-0037,3,2254.43,False,0,6763.29,Sports,Web,Completed
ORD-004750,ACC-00564,2024-06-02,PROD-0024,2,3753.42,False,0,7506.84,Home,Web,Returned
ORD-004751,ACC-00565,2023-05-13,PROD-0009,1,5370.74,False,0,5370.74,Electronics,Mobile App,Completed
ORD-004752,ACC-00565,2023-05-30,PROD-0072,3,404.17,False,0,1212.51,Kids,Mobile App,Completed
ORD-004753,ACC-00565,2023-06-06,PROD-0003,1,18896.84,False,0,18896.84,Electronics,Mobile App,Completed
ORD-004754,ACC-00565,2023-07-01,PROD-0020,1,5092.06,True,5,4837.46,Home,Mobile App,Completed
ORD-004755,ACC-00565,2023-08-07,PROD-0064,1,2605.06,True,5,2474.81,Kids,Mobile App,Completed
ORD-004756,ACC-00565,2023-08-14,PROD-0059,1,495.64,False,0,495.64,Beauty,Mobile App,Completed
ORD-004757,ACC-00565,2023-09-19,PROD-0072,2,454.19,False,0,908.38,Kids,Mobile App,Completed
ORD-004758,ACC-00565,2024-01-16,PROD-0011,3,12625.85,False,0,37877.55,Electronics,Mobile App,Completed
ORD-004759,ACC-00565,2024-01-23,PROD-0060,3,1924.0,False,0,5772.0,Beauty,Mobile App,Completed
ORD-004760,ACC-00565,2024-02-28,PROD-0065,4,5005.67,True,5,19021.55,Kids,Mobile App,Completed
ORD-004761,ACC-00565,2024-06-09,PROD-0040,2,2908.9,False,0,5817.8,Sports,Mobile App,Completed
ORD-004762,ACC-00565,2024-07-14,PROD-0069,1,4318.45,False,0,4318.45,Kids,Mobile App,Completed
ORD-004763,ACC-00565,2024-08-18,PROD-0003,1,22984.96,False,0,22984.96,Electronics,Mobile App,Completed
ORD-004764,ACC-00565,2024-12-09,PROD-0063,1,5689.71,True,5,5405.22,Kids,Mobile App,Completed
ORD-004765,ACC-00565,2024-12-16,PROD-0012,1,6573.04,False,0,6573.04,Electronics,Mobile App,Completed
ORD-004766,ACC-00565,2024-12-23,PROD-0052,1,3024.98,False,0,3024.98,Beauty,Mobile App,Completed
ORD-004767,ACC-00565,2024-12-30,PROD-0021,1,5718.47,False,0,5718.47,Home,Mobile App,Completed
ORD-004768,ACC-00565,2025-01-10,PROD-0014,2,5294.81,False,0,10589.62,Home,Mobile App,Completed
ORD-004769,ACC-00565,2025-02-03,PROD-0032,1,410.48,False,0,410.48,Fashion,Mobile App,Completed
ORD-004770,ACC-00565,2025-02-10,PROD-0002,4,8471.97,True,10,30499.09,Electronics,Mobile App,Completed
ORD-004771,ACC-00566,2022-01-01,PROD-0028,1,1521.35,True,5,1445.28,Fashion,Web,Completed
ORD-004772,ACC-00566,2022-03-24,PROD-0002,1,8115.71,True,15,6898.35,Electronics,Web,Completed
ORD-004773,ACC-00566,2022-08-10,PROD-0001,1,2313.69,True,10,2082.32,Electronics,Web,Completed
ORD-004774,ACC-00567,2023-08-24,PROD-0031,3,3477.5,False,0,10432.5,Fashion,Web,Completed
ORD-004775,ACC-00567,2023-08-31,PROD-0028,1,1649.51,False,0,1649.51,Fashion,Web,Completed
ORD-004776,ACC-00567,2023-12-02,PROD-0023,1,4670.11,True,5,4436.6,Home,Web,Completed
ORD-004777,ACC-00567,2024-06-12,PROD-0065,2,4812.91,True,5,9144.53,Kids,Web,Completed
ORD-004778,ACC-00567,2024-11-08,PROD-0024,2,3774.96,False,0,7549.92,Home,Web,Completed
ORD-004779,ACC-00568,2022-01-21,PROD-0032,1,283.25,True,5,269.09,Fashion,Email,Completed
ORD-004780,ACC-00568,2022-04-28,PROD-0059,1,427.03,True,15,362.98,Beauty,Email,Completed
ORD-004781,ACC-00569,2022-01-13,PROD-0043,1,6033.68,False,0,6033.68,Sports,Email,Completed
ORD-004782,ACC-00569,2022-01-20,PROD-0039,1,1361.93,False,0,1361.93,Sports,Email,Completed
ORD-004783,ACC-00569,2022-02-04,PROD-0013,1,8184.0,True,5,7774.8,Home,Email,Completed
ORD-004784,ACC-00569,2022-02-11,PROD-0024,1,2949.35,True,15,2506.95,Home,Email,Completed
ORD-004785,ACC-00569,2022-02-27,PROD-0063,1,3982.83,False,0,3982.83,Kids,Email,Completed
ORD-004786,ACC-00569,2023-01-14,PROD-0001,1,2402.49,False,0,2402.49,Electronics,Email,Completed
ORD-004787,ACC-00569,2023-06-13,PROD-0027,3,2622.18,False,0,7866.54,Fashion,Email,Completed
ORD-004788,ACC-00569,2023-08-10,PROD-0020,2,4404.7,False,0,8809.4,Home,Email,Completed
ORD-004789,ACC-00570,2024-10-19,PROD-0017,1,2381.91,False,0,2381.91,Home,Web,Completed
ORD-004790,ACC-00571,2022-02-21,PROD-0004,1,7826.65,True,5,7435.32,Electronics,Mobile App,Completed
ORD-004791,ACC-00571,2024-06-06,PROD-0046,1,5178.51,False,0,5178.51,Sports,Mobile App,Completed
ORD-004792,ACC-00571,2025-01-01,PROD-0054,2,1598.82,True,15,2717.99,Beauty,Mobile App,Completed
ORD-004793,ACC-00572,2023-03-25,PROD-0048,1,2365.67,False,0,2365.67,Sports,Email,Completed
ORD-004794,ACC-00572,2023-05-04,PROD-0045,2,5454.97,False,0,10909.94,Sports,Email,Returned
ORD-004795,ACC-00572,2023-05-11,PROD-0036,1,2835.65,True,15,2410.3,Fashion,Email,Completed
ORD-004796,ACC-00572,2023-07-18,PROD-0003,3,18141.72,True,5,51703.9,Electronics,Email,Completed
ORD-004797,ACC-00572,2023-10-16,PROD-0041,1,1366.69,False,0,1366.69,Sports,Email,Completed
ORD-004798,ACC-00572,2023-12-24,PROD-0029,2,571.04,False,0,1142.08,Fashion,Email,Completed
ORD-004799,ACC-00572,2024-04-15,PROD-0030,2,1859.48,False,0,3718.96,Fashion,Email,Completed
ORD-004800,ACC-00572,2024-05-30,PROD-0009,1,5247.65,True,5,4985.27,Electronics,Email,Completed
ORD-004801,ACC-00572,2024-11-10,PROD-0016,1,1790.36,True,10,1611.32,Home,Email,Completed
ORD-004802,ACC-00572,2024-11-20,PROD-0039,1,1611.49,False,0,1611.49,Sports,Email,Completed
ORD-004803,ACC-00572,2025-03-28,PROD-0059,1,412.79,False,0,412.79,Beauty,Email,Completed
ORD-004804,ACC-00572,2025-12-19,PROD-0016,1,2199.38,False,0,2199.38,Home,Email,Completed
ORD-004805,ACC-00573,2022-06-03,PROD-0055,1,135.1,True,5,128.34,Beauty,Store,Completed
ORD-004806,ACC-00573,2022-06-30,PROD-0037,3,2280.71,False,0,6842.13,Sports,Store,Returned
ORD-004807,ACC-00573,2022-12-26,PROD-0066,1,926.6,False,0,926.6,Kids,Store,Completed
ORD-004808,ACC-00573,2023-02-03,PROD-0055,1,141.46,True,5,134.39,Beauty,Store,Completed
ORD-004809,ACC-00574,2023-11-09,PROD-0027,1,3193.26,False,0,3193.26,Fashion,Mobile App,Completed
ORD-004810,ACC-00574,2023-12-26,PROD-0071,2,3376.25,False,0,6752.5,Kids,Mobile App,Completed
ORD-004811,ACC-00574,2024-01-02,PROD-0017,2,2902.02,False,0,5804.04,Home,Mobile App,Completed
ORD-004812,ACC-00574,2024-01-11,PROD-0004,1,12021.65,False,0,12021.65,Electronics,Mobile App,Completed
ORD-004813,ACC-00574,2024-01-18,PROD-0071,1,3011.11,False,0,3011.11,Kids,Mobile App,Completed
ORD-004814,ACC-00574,2024-01-25,PROD-0009,3,4819.64,False,0,14458.92,Electronics,Mobile App,Completed
ORD-004815,ACC-00574,2024-02-01,PROD-0024,2,4109.32,False,0,8218.64,Home,Mobile App,Completed
ORD-004816,ACC-00574,2024-02-08,PROD-0002,4,8405.17,False,0,33620.68,Electronics,Mobile App,Completed
ORD-004817,ACC-00574,2024-03-07,PROD-0052,2,2565.89,False,0,5131.78,Beauty,Mobile App,Completed
ORD-004818,ACC-00574,2024-07-13,PROD-0044,1,3316.14,True,15,2818.72,Sports,Mobile App,Completed
ORD-004819,ACC-00574,2024-10-05,PROD-0003,1,22850.92,False,0,22850.92,Electronics,Mobile App,Completed
ORD-004820,ACC-00574,2024-10-12,PROD-0012,1,5241.97,False,0,5241.97,Electronics,Mobile App,Completed
ORD-004821,ACC-00574,2024-12-18,PROD-0051,2,366.03,True,15,622.25,Beauty,Mobile App,Completed
ORD-004822,ACC-00574,2025-01-05,PROD-0007,2,7668.21,False,0,15336.42,Electronics,Mobile App,Completed
ORD-004823,ACC-00574,2025-03-15,PROD-0030,3,2308.02,True,10,6231.65,Fashion,Mobile App,Completed
ORD-004824,ACC-00574,2025-04-03,PROD-0059,1,439.32,True,10,395.39,Beauty,Mobile App,Completed
ORD-004825,ACC-00574,2025-05-12,PROD-0007,3,9858.87,False,0,29576.61,Electronics,Mobile App,Completed
ORD-004826,ACC-00574,2025-05-19,PROD-0050,2,620.75,True,5,1179.42,Beauty,Mobile App,Completed
ORD-004827,ACC-00575,2023-01-29,PROD-0049,1,2018.78,False,0,2018.78,Beauty,Email,Completed
ORD-004828,ACC-00575,2023-02-07,PROD-0006,1,13103.11,False,0,13103.11,Electronics,Email,Completed
ORD-004829,ACC-00575,2023-04-10,PROD-0002,1,9313.58,False,0,9313.58,Electronics,Email,Completed
ORD-004830,ACC-00575,2023-05-19,PROD-0011,1,10835.12,True,5,10293.36,Electronics,Email,Completed
ORD-004831,ACC-00575,2023-08-18,PROD-0028,2,1558.55,False,0,3117.1,Fashion,Email,Completed
ORD-004832,ACC-00575,2023-11-13,PROD-0011,1,10520.17,False,0,10520.17,Electronics,Email,Completed
ORD-004833,ACC-00575,2024-01-17,PROD-0045,2,6712.91,False,0,13425.82,Sports,Email,Completed
ORD-004834,ACC-00575,2024-02-29,PROD-0033,1,2144.63,True,10,1930.17,Fashion,Email,Completed
ORD-004835,ACC-00576,2024-06-10,PROD-0014,4,5716.77,False,0,22867.08,Home,Mobile App,Completed
ORD-004836,ACC-00576,2024-08-21,PROD-0005,1,6895.11,False,0,6895.11,Electronics,Mobile App,Completed
ORD-004837,ACC-00576,2024-11-10,PROD-0032,2,432.36,False,0,864.72,Fashion,Mobile App,Completed
ORD-004838,ACC-00576,2024-11-17,PROD-0006,2,17737.14,True,10,31926.85,Electronics,Mobile App,Completed
ORD-004839,ACC-00576,2024-11-24,PROD-0013,1,10438.75,False,0,10438.75,Home,Mobile App,Completed
ORD-004840,ACC-00576,2024-12-12,PROD-0008,1,8827.54,False,0,8827.54,Electronics,Mobile App,Completed
ORD-004841,ACC-00576,2025-01-17,PROD-0026,1,1609.05,False,0,1609.05,Fashion,Mobile App,Completed
ORD-004842,ACC-00576,2025-01-24,PROD-0040,4,2555.26,False,0,10221.04,Sports,Mobile App,Completed
ORD-004843,ACC-00576,2025-03-09,PROD-0020,1,4979.75,False,0,4979.75,Home,Mobile App,Completed
ORD-004844,ACC-00576,2025-08-06,PROD-0041,1,1997.49,False,0,1997.49,Sports,Mobile App,Completed
ORD-004845,ACC-00576,2025-09-10,PROD-0065,1,5546.37,False,0,5546.37,Kids,Mobile App,Completed
ORD-004846,ACC-00577,2024-12-22,PROD-0010,1,20129.67,False,0,20129.67,Electronics,Mobile App,Completed
ORD-004847,ACC-00577,2025-07-14,PROD-0022,2,5699.97,True,10,10259.95,Home,Mobile App,Completed
ORD-004848,ACC-00577,2025-08-06,PROD-0069,1,4188.13,False,0,4188.13,Kids,Mobile App,Completed
ORD-004849,ACC-00577,2025-09-06,PROD-0014,1,4352.65,True,20,3482.12,Home,Mobile App,Completed
ORD-004850,ACC-00578,2022-03-09,PROD-0028,1,1459.82,False,0,1459.82,Fashion,Mobile App,Completed
ORD-004851,ACC-00578,2022-10-02,PROD-0027,3,2172.26,True,15,5539.26,Fashion,Mobile App,Completed
ORD-004852,ACC-00579,2022-04-23,PROD-0032,1,298.6,False,0,298.6,Fashion,Store,Completed
ORD-004853,ACC-00579,2023-03-16,PROD-0053,1,1435.62,False,0,1435.62,Beauty,Store,Completed
ORD-004854,ACC-00579,2023-05-06,PROD-0016,3,1797.69,True,5,5123.42,Home,Store,Completed
ORD-004855,ACC-00579,2023-07-29,PROD-0070,1,2423.83,True,10,2181.45,Kids,Store,Completed
ORD-004856,ACC-00579,2024-07-02,PROD-0029,1,406.33,True,15,345.38,Fashion,Store,Completed
ORD-004857,ACC-00579,2025-04-13,PROD-0025,1,735.84,True,5,699.05,Fashion,Store,Completed
ORD-004858,ACC-00580,2023-06-11,PROD-0070,1,2957.32,False,0,2957.32,Kids,Web,Completed
ORD-004859,ACC-00580,2023-06-18,PROD-0034,1,3051.23,True,10,2746.11,Fashion,Web,Completed
ORD-004860,ACC-00581,2022-02-03,PROD-0002,1,8129.2,False,0,8129.2,Electronics,Store,Completed
ORD-004861,ACC-00581,2023-03-25,PROD-0037,1,1873.27,False,0,1873.27,Sports,Store,Completed
ORD-004862,ACC-00582,2022-03-08,PROD-0054,1,1767.51,True,5,1679.13,Beauty,Email,Completed
ORD-004863,ACC-00583,2023-12-31,PROD-0052,1,1960.2,True,5,1862.19,Beauty,Email,Completed
ORD-004864,ACC-00583,2024-03-10,PROD-0039,1,1117.05,False,0,1117.05,Sports,Email,Completed
ORD-004865,ACC-00583,2024-07-22,PROD-0035,1,3257.65,False,0,3257.65,Fashion,Email,Completed
ORD-004866,ACC-00583,2024-08-24,PROD-0029,1,551.74,True,5,524.15,Fashion,Email,Completed
ORD-004867,ACC-00583,2024-08-31,PROD-0061,1,1257.07,False,0,1257.07,Kids,Email,Completed
ORD-004868,ACC-00583,2024-09-14,PROD-0015,2,6022.98,True,5,11443.66,Home,Email,Completed
ORD-004869,ACC-00583,2025-08-11,PROD-0006,1,13095.51,False,0,13095.51,Electronics,Email,Completed
ORD-004870,ACC-00583,2025-09-06,PROD-0054,1,2147.03,False,0,2147.03,Beauty,Email,Completed
ORD-004871,ACC-00584,2023-05-15,PROD-0020,2,4602.09,False,0,9204.18,Home,Email,Completed
ORD-004872,ACC-00584,2024-02-06,PROD-0068,1,1787.72,False,0,1787.72,Kids,Email,Completed
ORD-004873,ACC-00584,2024-08-27,PROD-0028,1,1254.38,True,20,1003.5,Fashion,Email,Completed
ORD-004874,ACC-00584,2024-10-30,PROD-0006,2,11563.98,True,20,18502.37,Electronics,Email,Returned
ORD-004875,ACC-00585,2024-04-10,PROD-0036,1,2593.73,False,0,2593.73,Fashion,Web,Completed
ORD-004876,ACC-00585,2024-07-08,PROD-0054,1,2038.28,False,0,2038.28,Beauty,Web,Completed
ORD-004877,ACC-00585,2025-01-16,PROD-0003,1,19680.92,True,10,17712.83,Electronics,Web,Completed
ORD-004878,ACC-00585,2025-02-07,PROD-0002,1,8425.84,False,0,8425.84,Electronics,Web,Completed
ORD-004879,ACC-00585,2025-05-26,PROD-0005,2,6598.41,False,0,13196.82,Electronics,Web,Completed
ORD-004880,ACC-00585,2025-07-22,PROD-0026,1,1542.05,True,5,1464.95,Fashion,Web,Completed
ORD-004881,ACC-00586,2022-04-29,PROD-0012,2,5133.94,False,0,10267.88,Electronics,Email,Completed
ORD-004882,ACC-00586,2022-09-11,PROD-0033,1,1786.22,True,10,1607.6,Fashion,Email,Completed
ORD-004883,ACC-00586,2023-01-09,PROD-0008,1,4906.3,True,20,3925.04,Electronics,Email,Completed
ORD-004884,ACC-00586,2023-07-19,PROD-0062,1,765.05,True,5,726.8,Kids,Email,Completed
ORD-004885,ACC-00586,2024-08-10,PROD-0024,1,3411.79,True,10,3070.61,Home,Email,Completed
ORD-004886,ACC-00587,2025-03-14,PROD-0069,2,5017.46,True,10,9031.43,Kids,Mobile App,Completed
ORD-004887,ACC-00587,2025-04-01,PROD-0050,1,631.45,False,0,631.45,Beauty,Mobile App,Completed
ORD-004888,ACC-00587,2025-04-08,PROD-0003,1,21711.97,False,0,21711.97,Electronics,Mobile App,Completed
ORD-004889,ACC-00587,2025-06-23,PROD-0022,1,5910.19,True,15,5023.66,Home,Mobile App,Completed
ORD-004890,ACC-00587,2025-06-30,PROD-0007,1,7475.47,True,20,5980.38,Electronics,Mobile App,Completed
ORD-004891,ACC-00587,2025-08-16,PROD-0056,1,1366.14,False,0,1366.14,Beauty,Mobile App,Completed
ORD-004892,ACC-00587,2025-08-23,PROD-0001,3,2815.06,False,0,8445.18,Electronics,Mobile App,Completed
ORD-004893,ACC-00587,2025-09-25,PROD-0037,1,2630.44,False,0,2630.44,Sports,Mobile App,Completed
ORD-004894,ACC-00587,2025-10-02,PROD-0037,1,2656.07,False,0,2656.07,Sports,Mobile App,Returned
ORD-004895,ACC-00587,2025-10-09,PROD-0009,2,6186.3,False,0,12372.6,Electronics,Mobile App,Completed
ORD-004896,ACC-00587,2025-11-16,PROD-0070,1,4375.19,False,0,4375.19,Kids,Mobile App,Completed
ORD-004897,ACC-00587,2025-11-23,PROD-0050,1,601.17,False,0,601.17,Beauty,Mobile App,Completed
ORD-004898,ACC-00587,2025-12-18,PROD-0007,1,9174.41,True,5,8715.69,Electronics,Mobile App,Completed
ORD-004899,ACC-00587,2025-12-25,PROD-0035,1,3076.24,False,0,3076.24,Fashion,Mobile App,Completed
ORD-004900,ACC-00588,2023-06-03,PROD-0060,2,1519.7,False,0,3039.4,Beauty,Email,Completed
ORD-004901,ACC-00588,2023-08-17,PROD-0027,1,2103.58,True,10,1893.22,Fashion,Email,Completed
ORD-004902,ACC-00588,2023-09-28,PROD-0067,1,4552.16,False,0,4552.16,Kids,Email,Completed
ORD-004903,ACC-00588,2023-12-03,PROD-0058,2,2083.65,True,5,3958.94,Beauty,Email,Returned
ORD-004904,ACC-00588,2024-02-03,PROD-0018,2,2838.74,False,0,5677.48,Home,Email,Completed
ORD-004905,ACC-00588,2024-07-13,PROD-0038,3,4617.17,False,0,13851.51,Sports,Email,Completed
ORD-004906,ACC-00588,2025-04-02,PROD-0054,1,2109.86,False,0,2109.86,Beauty,Email,Completed
ORD-004907,ACC-00588,2025-05-09,PROD-0072,2,382.37,True,10,688.27,Kids,Email,Completed
ORD-004908,ACC-00589,2023-02-17,PROD-0035,1,3145.45,True,5,2988.18,Fashion,Web,Completed
ORD-004909,ACC-00589,2023-04-01,PROD-0072,2,506.19,False,0,1012.38,Kids,Web,Completed
ORD-004910,ACC-00589,2023-06-04,PROD-0039,3,1554.97,True,5,4431.66,Sports,Web,Completed
ORD-004911,ACC-00589,2023-06-28,PROD-0042,1,3667.4,False,0,3667.4,Sports,Web,Completed
ORD-004912,ACC-00589,2023-07-15,PROD-0063,3,4741.08,False,0,14223.24,Kids,Web,Completed
ORD-004913,ACC-00589,2023-07-22,PROD-0071,2,2942.1,False,0,5884.2,Kids,Web,Completed
ORD-004914,ACC-00589,2023-12-04,PROD-0050,1,672.68,True,15,571.78,Beauty,Web,Completed
ORD-004915,ACC-00589,2024-02-23,PROD-0042,1,3467.27,False,0,3467.27,Sports,Web,Completed
ORD-004916,ACC-00589,2024-03-08,PROD-0001,2,3157.82,True,5,5999.86,Electronics,Web,Completed
ORD-004917,ACC-00589,2024-03-15,PROD-0011,1,11311.28,True,10,10180.15,Electronics,Web,Completed
ORD-004918,ACC-00589,2024-04-06,PROD-0068,2,2854.73,False,0,5709.46,Kids,Web,Completed
ORD-004919,ACC-00589,2024-07-22,PROD-0029,4,486.32,False,0,1945.28,Fashion,Web,Completed
ORD-004920,ACC-00589,2024-09-11,PROD-0003,2,17228.19,False,0,34456.38,Electronics,Web,Completed
ORD-004921,ACC-00589,2024-12-01,PROD-0029,1,665.65,True,5,632.37,Fashion,Web,Completed
ORD-004922,ACC-00589,2024-12-25,PROD-0050,1,607.53,False,0,607.53,Beauty,Web,Completed
ORD-004923,ACC-00589,2025-01-27,PROD-0014,4,5006.06,False,0,20024.24,Home,Web,Completed
ORD-004924,ACC-00589,2025-02-03,PROD-0040,2,2834.93,False,0,5669.86,Sports,Web,Completed
ORD-004925,ACC-00589,2025-02-14,PROD-0014,1,4114.4,False,0,4114.4,Home,Web,Completed
ORD-004926,ACC-00589,2025-04-18,PROD-0027,1,2999.86,True,5,2849.87,Fashion,Web,Completed
ORD-004927,ACC-00589,2025-05-10,PROD-0008,1,7603.1,True,15,6462.64,Electronics,Web,Completed
ORD-004928,ACC-00589,2025-07-14,PROD-0005,1,6598.98,False,0,6598.98,Electronics,Web,Returned
ORD-004929,ACC-00589,2025-07-21,PROD-0009,1,4784.81,True,10,4306.33,Electronics,Web,Completed
ORD-004930,ACC-00589,2025-08-01,PROD-0009,2,5373.62,True,10,9672.52,Electronics,Web,Completed
ORD-004931,ACC-00589,2025-08-11,PROD-0026,1,1890.44,False,0,1890.44,Fashion,Web,Completed
ORD-004932,ACC-00590,2024-10-27,PROD-0042,1,4134.29,False,0,4134.29,Sports,Web,Completed
ORD-004933,ACC-00590,2024-11-08,PROD-0032,1,474.07,False,0,474.07,Fashion,Web,Completed
ORD-004934,ACC-00590,2025-01-12,PROD-0004,2,10061.22,True,5,19116.32,Electronics,Web,Completed
ORD-004935,ACC-00590,2025-07-23,PROD-0063,2,3976.25,True,10,7157.25,Kids,Web,Completed
ORD-004936,ACC-00590,2025-08-13,PROD-0034,1,3615.67,False,0,3615.67,Fashion,Web,Completed
ORD-004937,ACC-00590,2025-08-30,PROD-0069,2,4055.06,False,0,8110.12,Kids,Web,Completed
ORD-004938,ACC-00590,2025-09-21,PROD-0025,2,935.12,False,0,1870.24,Fashion,Web,Completed
ORD-004939,ACC-00590,2025-10-20,PROD-0009,1,6771.3,False,0,6771.3,Electronics,Web,Completed
ORD-004940,ACC-00590,2025-12-22,PROD-0065,2,5636.97,False,0,11273.94,Kids,Web,Completed
ORD-004941,ACC-00591,2022-01-27,PROD-0018,1,2904.91,True,15,2469.17,Home,Web,Completed
ORD-004942,ACC-00591,2022-02-10,PROD-0004,2,9116.38,True,15,15497.85,Electronics,Web,Completed
ORD-004943,ACC-00591,2022-05-27,PROD-0005,1,4982.01,False,0,4982.01,Electronics,Web,Completed
ORD-004944,ACC-00592,2023-06-02,PROD-0019,2,6098.47,False,0,12196.94,Home,Store,Completed
ORD-004945,ACC-00592,2024-06-05,PROD-0021,1,3606.93,True,20,2885.54,Home,Store,Completed
ORD-004946,ACC-00592,2025-04-21,PROD-0064,1,2328.72,False,0,2328.72,Kids,Store,Completed
ORD-004947,ACC-00592,2025-11-26,PROD-0051,2,292.18,False,0,584.36,Beauty,Store,Completed
ORD-004948,ACC-00593,2022-01-09,PROD-0016,1,1611.7,False,0,1611.7,Home,Store,Completed
ORD-004949,ACC-00593,2022-02-13,PROD-0024,1,3548.39,True,10,3193.55,Home,Store,Completed
ORD-004950,ACC-00593,2022-02-20,PROD-0057,1,1320.86,True,15,1122.73,Beauty,Store,Completed
ORD-004951,ACC-00593,2022-03-31,PROD-0009,1,4923.93,False,0,4923.93,Electronics,Store,Completed
ORD-004952,ACC-00593,2022-04-21,PROD-0064,1,2406.16,False,0,2406.16,Kids,Store,Completed
ORD-004953,ACC-00593,2022-06-15,PROD-0050,2,499.36,False,0,998.72,Beauty,Store,Completed
ORD-004954,ACC-00593,2022-10-22,PROD-0001,1,2832.72,True,20,2266.18,Electronics,Store,Completed
ORD-004955,ACC-00593,2022-11-27,PROD-0050,1,581.99,False,0,581.99,Beauty,Store,Completed
ORD-004956,ACC-00593,2023-05-03,PROD-0037,1,2683.24,False,0,2683.24,Sports,Store,Completed
ORD-004957,ACC-00594,2023-08-03,PROD-0032,3,389.4,False,0,1168.2,Fashion,Store,Completed
ORD-004958,ACC-00594,2023-09-09,PROD-0012,3,4591.42,False,0,13774.26,Electronics,Store,Completed
ORD-004959,ACC-00594,2023-10-29,PROD-0070,1,2652.68,False,0,2652.68,Kids,Store,Completed
